"itemId","star","content","createTime"
1066016,5,"试穿了一下.质量很好。中毒太深。慢慢的不逛淘宝了，哈哈，",2018-08-13 18:08:07
1066016,5,"大爱网易严选，现在买东西优先看网易严选上的，品质有保障。买乳胶枕顺便入手的内裤，质量真的好，摸着可舒服了。赞赞赞！",2018-05-07 17:15:18
1066016,5,"质量非常好。",2018-06-13 23:08:42
1066016,5,"很好很好",2018-06-06 11:13:49
1066016,5,"严选的东西质量真好，大爱",2018-05-28 12:51:42
1066016,4,"纯棉绝对不假，质量比较好，大小正好。",2018-05-25 14:22:56
1066016,5,"严选的包装盒都很精致。",2018-04-02 10:41:10
1066016,5,"材料手感柔软舒适，不错哦",2018-03-22 13:06:18
1066016,5,"特别舒服，特别好，完全超过期望值！",2018-03-19 23:03:07
1066016,5,"质量很好哦",2018-03-16 21:01:58
1066016,5,"棒棒哒，棒棒哒棒棒哒棒棒哒，棒棒哒棒棒哒棒棒哒，棒棒哒棒棒哒",2017-12-03 14:08:56
1066016,5,"好可爱的颜色，棉质感软软的，内衣选择现在也信赖严选了，穿着挺舒服<U+0001F60C>",2017-11-20 00:06:07
1066016,5,"棉质非常好，厚墩墩的，又柔柔的。尺码标准偏小，给后面妈妈做参考",2017-11-23 19:54:30
1066016,5,"",2018-03-09 20:53:58
1066016,5,"质量很好，宝宝很喜欢：网易越来越好……看图",2018-03-02 21:42:47
1066016,5,"质量好！穿着舒适，适合小朋友！",2018-06-12 09:53:13
1066016,5,"质量真的是非常满意，孩子2岁不到一点，刚开始白天不用尿不湿，选择这种贴生衣物很放心严选",2018-08-16 21:50:47
1066016,5,"",2018-01-28 17:51:09
1066016,5,"质量很好",2018-01-18 16:33:24
1066016,5,"棉质非常好，3岁穿32斤穿110码的稍微大点，小屁屁撑不起来，腰围合适",2018-07-26 07:40:20
1066016,5,"质量很好",2018-01-02 08:47:35
1066016,5,"纯棉的材质很舒服，颜色也很适合女宝宝，如果腰能再高一点护住小肚皮就更好了",2018-06-15 14:51:54
1066016,5,"还没给宝宝试过，看着不错…",2017-12-14 10:53:38
1066016,5,"第一次购买，就是看中了纯有机，严选的东西还是精致。",2017-11-16 11:00:29
1066016,5,"挺好的，不错的",2017-12-07 15:27:33
1066016,5,"非常好，价格合适，好用，质量不错下次再来，比京东淘宝真是好太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多太多了",2017-12-06 12:22:57
1066016,5,"包装很好看，质量很好！",2017-11-28 17:21:52
1066016,5,"好的生活方式的发展潜力的大趋势下去了，我们的生活方式是什么时候回来呀，我们的生活",2018-05-14 02:14:19
1066016,5,"好东西。质量好，已经回购",2017-11-23 19:56:52
1066016,5,"质量很好，手感舒适，要是有可爱的图案就更好了，作为小孩的用品太素了些。",2018-06-04 09:48:08
1066016,5,"给宝宝一个惊喜",2017-11-20 22:25:14
1066016,5,"还没打开，想着都不错",2017-11-17 14:56:21
1066016,5,"纯棉，舒适。放心穿",2017-11-16 15:48:54
1066016,5,"",2017-11-16 22:37:04
1066016,5,"质量没得说，孩子说穿着舒服！",2017-11-14 18:39:15
1066016,5,"手感好",2017-11-12 23:39:50
1066016,5,"女儿就是一个豌豆姑娘，她都赞美<U+0001F44D>舒服，那就不是一般的舒服了。",2018-06-26 14:48:30
1066016,5,"好穿，舒服，就是稍微厚些，适合秋冬，希望严选能出莫代尔材质的小裤衩",2018-06-29 11:19:15
1066016,5,"质量不错孩子穿着挺舒服，如果大腿根能收收就更完美了",2018-08-10 09:28:29
1066016,5,"棉超棉的很好看，嗯嗯不错good，大赞赞一个，已经就是你家的东西不错",2018-03-18 09:38:34
1066016,5,"买了两套，棉质柔软，薄厚适中、颜色怡人、包装大气，就是小朋友有过瘦稍稍有点大，总之很不错！喜欢！",2018-04-02 03:01:58
1066016,5,"很软，收到货洗了给小孩穿，小孩说穿的很舒服",2018-08-02 14:41:43
1066016,5,"给女宝买的，设计贴心，标签在外面，不会碰到宝宝肉，非常好",2018-06-27 17:23:23
1066016,4,"衣服材质不错，但尺码偏小",2018-08-22 20:33:44
1066016,5,"给女儿买的，很柔软，不掉色",2018-08-21 16:41:54
1066016,5,"东西质量真不错",2018-08-21 09:10:19
1066016,5,"很好",2018-08-21 21:24:31
1066016,5,"手感摸上去很舒服",2018-08-20 06:48:51
1066016,5,"手感摸上去很舒服",2018-08-20 06:48:57
1066016,5,"好",2018-08-20 10:27:12
1066016,5,"好",2018-08-20 10:27:18
1066016,5,"已经是第三次买了，给小宝贝的，严选品质是非常放心的",2018-07-22 13:08:13
1066016,5,"这个内裤棉质很好，是我要的！",2018-08-17 20:06:12
1066016,5,"穿了舒服又一次购买",2018-08-18 16:43:27
1066016,5,"穿了很舒服",2018-08-18 16:42:09
1066016,5,"质量很好",2018-08-18 20:54:32
1066016,5,"很好",2018-08-18 14:40:15
1066016,5,"好",2018-08-18 09:50:14
1066016,5,"摸着挺舒服，号码偏小",2018-08-17 12:48:27
1066016,5,"质量不错，大小合适",2018-08-17 13:49:17
1066016,5,"质量不错，大小合适",2018-08-17 13:49:08
1066016,5,"舒服",2018-08-17 12:01:57
1066016,5,"98cm  15kg女童穿110有些大了
不过质量挺好，略厚",2018-06-16 20:55:49
1066016,5,"无条件相信严选，希望严把质量，永远不要失望",2018-08-10 09:06:54
1066016,5,"可以可以可以可以的，拍大了，不能换就留着吧，以后穿也是可以的哈",2018-03-14 05:40:35
1066016,5,"数次回购了 非常适合",2018-08-14 23:55:22
1066016,5,"物美价廉，值得入手！！！",2018-08-14 08:34:28
1066016,5,"买大了",2018-08-14 10:55:48
1066016,5,"还可以",2018-08-14 16:05:50
1066016,5,"太棒了，自从发现了严选就不停买买买，节约了宝贵时间，真的中毒了",2018-04-04 09:57:51
1066016,5,"很舒服的手感，买了6条给孩子，赞",2018-08-11 22:58:04
1066016,5,"买错了，本来想买男童的，质量不错",2018-08-11 10:59:35
1066016,5,"太喜欢啦",2018-08-11 22:58:16
1066016,5,"质量不错",2018-08-11 20:20:12
1066016,5,"挺厚实",2018-08-11 16:34:07
1066016,5,"很舒服的手感 适合宝宝用 今天又买了两条",2018-08-06 13:10:30
1066016,5,"the quality is,good, but my daughter doesnt like it, becoz it&#39;s without cartoon pics",2018-06-10 13:48:45
1066016,5,"不错，就是略小",2018-08-10 17:19:42
1066016,5,"偏小，建议买大一码",2018-08-09 12:31:46
1066016,5,"有点紧，但是布料非常好！活动时候购买很划算！",2018-08-06 08:55:48
1066016,5,"尺码合适，孩子穿着舒服。",2018-08-08 09:28:01
1066016,5,"柔软厚实 好评",2018-08-07 05:13:23
1066016,5,"纯棉的，给孩子买的质量一定要过关",2018-08-04 20:13:26
1066016,5,"买来送人啦",2018-08-06 16:28:23
1066016,5,"质量很好",2018-08-05 03:03:23
1066016,5,"好",2018-08-04 22:30:31
1066016,5,"赞",2018-08-04 10:27:41
1066016,5,"好",2018-08-03 16:32:41
1066016,5,"挺好的 常来的",2018-08-02 09:19:16
1066016,5,"好，偏小",2018-08-02 16:09:06
1066016,5,"偏小",2018-08-02 16:10:34
1066016,5,"大小合适 柔软亲肤 很满意",2018-08-01 22:25:00
1066016,5,"好可爱，哈哈哈",2018-08-01 10:31:42
1066016,5,"已收到货，价格便宜，质量好，值得购买",2018-07-31 05:27:28
1066016,5,"囤货，孩子穿这个挺舒服的，棉质比较厚实柔软，",2018-07-22 14:14:22
1066016,5,"挺好的 穿起来跟没穿一样",2018-07-30 15:13:25
1066016,5,"尺码偏小呢。",2018-07-31 23:32:44
1066016,5,"纯棉的，厚实",2018-07-30 11:48:34
1066016,5,"不好穿。没有弹性。不贴身。腰身却很紧",2018-07-28 12:40:24
