"itemId","star","content","createTime"
1259012,5,"孩子四个月衣服穿着稍微大一点，质量很好，衣服很保暖，下次还会再买。",2018-05-28 08:44:53
1259012,5,"显得特别高档，厚实保暖，宝宝穿着好看",2018-04-07 23:29:10
1259012,5,"另一件没有合适的尺寸了，买了此件，对照尺寸还好没有另一件相差的那么大，所以宝宝能穿，10个月。衣服质量不错，很暖和，穿脱方便一直能拉到脚部。就是没有脚套手套。",2018-03-25 14:54:38
1259012,5,"质量一级棒，宝宝穿上也好看，可爱又保暖！",2018-03-18 20:08:12
1259012,5,"严选买了好多东西了，我们家宝贝这个冬天穿的最多的一件外出服，现在5个多月，正好穿，感觉马上就太短了，应该买大一号比较好！真的很喜欢这个料子，防风，拉链款换尿不湿也方便，要是有其他颜色就更好了！",2018-02-04 21:54:40
1259012,5,"之前买小了  换了大的一号  过年可以给儿子穿了 非常帅气  衣服做工也不错",2018-01-18 13:23:02
1259012,5,"质量很好，厚实，不过看着这面料感觉会容易吸灰，颜色也会比较显。总体满意的。",2017-12-23 21:16:59
1259012,5,"陪伴<U+0001F476><U+0001F3FB>去了<U+0001F1EF><U+0001F1F5>
十个月小宝宝买了90很合适~",2018-01-22 15:18:21
1259012,5,"质量特别好，送朋友的，朋友说小宝宝穿上特别帅，以后有机会还会买",2018-02-20 22:38:30
1259012,5,"衣服质量真的很好 摸着舒服 买来送给姐姐的宝贝<U+0001F497> 严选值得信赖。",2018-01-14 20:05:47
1259012,5,"衣服收到了没有洗给宝宝试穿了一下蛮大小合适，质量摸起来很好也厚实。",2018-01-12 20:14:09
1259012,5,"拿到后衣服质量非常好，特别舒服厚实，宝宝穿特别暖和，非常值得购买，本来还想再买一件90的，可惜下架了。",2017-12-19 17:12:26
1259012,5,"4m10d，17斤，有点大，这个冬天穿挺暖活，布料有点粘毛，看到有活动就忍不住买买买，严选质量信得过。",2017-12-26 08:39:13
1259012,5,"感谢严选及时到货，明天就可以送给嫂子的宝贝了，<U+0001F44D>质量非常柔软舒服！",2018-02-02 19:49:47
1259012,5,"实物质感很好，机洗也没有褪色，超可爱，马上把另一件也买了",2017-12-25 10:32:46
1259012,5,"质量超级棒呀，价格也很实惠，商场买买至少四五百。",2018-02-26 13:24:57
1259012,5,"这衣服太好了，宝贝晚上洗完澡就在家里穿上",2018-02-02 10:44:13
1259012,5,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",2018-01-30 14:16:55
1259012,5,"衣服很好看和暖和超爱 买的最喜欢的外套",2018-02-17 20:51:08
1259012,5,"很好看哦，质量很好！",2018-02-22 08:14:46
1259012,5,"绝对的五星好评 柔软又舒适",2018-02-21 12:42:06
1259012,5,"送给朋友的，说还可以",2018-02-20 16:51:24
1259012,5,"送给朋友家新生儿的礼物，朋友蛮喜欢。建议拍大一号。",2018-01-23 00:55:00
1259012,5,"洋气",2018-02-08 12:27:25
1259012,5,"给朋友买的",2018-02-07 15:26:44
1259012,5,"棒棒的",2018-02-03 20:31:43
1259012,5,"好可爱(づ<U+FF61><U+25D5><U+203F><U+25D5><U+FF61>)づ质量，物流，没话说哦，一直支持严选",2017-11-27 22:19:14
1259012,5,"好可爱的<U+0001F60A>质量，物流速度没的说。。点赞（<U+FF61>ò <U+2200> ó<U+FF61>）",2017-12-16 16:24:45
