"itemId","star","content","createTime"
1057038,5,"哇真的好舒服啊，我没有孩纸但我看见它秒杀，我也不知道为啥我一看见秒杀我就想买，体验真的好好啊，如果有这样的成人版我一定买五个！好评，我真的越来越喜欢严选了，",2018-06-08 22:16:35
1057038,5,"小被子真是舒服极了，本来是准备给宝宝盖的，现在自己一直盖着，哈哈ヾ<U+FF89>≧<U+2200>≦)o",2018-06-18 15:51:34
1057038,5,"质量没得说，要是能再大点那就完美啦。物流超快，大赞。",2018-06-09 13:53:49
1057038,5,"不              好",2018-08-04 21:02:59
1057038,5,"手感非常好，给我你家女儿准备的",2018-07-17 20:12:04
1057038,5,"好评",2018-07-11 07:32:00
1057038,5,"",2018-07-09 15:52:08
1057038,5,"",2018-07-06 11:13:03
1057038,5,"质量不错物流速度越来越快了",2018-06-29 11:26:38
1057038,5,"洗好了还没给宝宝用上，洗完感觉还不错",2018-05-05 20:56:45
1057038,5,"好好好",2018-05-13 08:22:57
1057038,5,"光包装就很高大上，还没有来得及拆开，心中满是期待，对于网易严选心中有无条件的爱，看一看评论，就已经非常信服了，真正的品质保证，非常喜欢非常爱。",2018-05-07 18:45:39
1057038,5,"送人的",2018-04-25 17:29:50
1057038,5,"挺好！和想像的一样",2018-03-22 17:46:03
1057038,5,"孩子说，很舒服，一面还有凉凉的感觉",2018-06-09 18:57:15
1057038,5,"尺寸刚好，没有异味，对于爱出汗的宝宝很适合～",2018-01-30 15:12:39
1057038,5,"很舒服的小被子，又给宝宝买了一个",2018-05-14 09:42:02
1057038,5,"颜色素雅清新，亚麻的手感很舒适，大人小孩都可以用哦，午睡怕着凉盖着妥妥的<U+0001F603>",2018-07-23 14:35:48
1057038,5,"儿子最喜欢的被被，每天没有就不睡觉，简直是神被哈哈～又买一条换着盖",2018-08-16 12:43:53
1057038,5,"囤货，不拆了，可以做包被。",2018-01-03 18:53:29
1057038,5,"是纯麻的，颜色舒服养眼，感觉亲肤，非常好，非常好。包装仔细，物流很快。感谢严选。",2018-06-11 10:12:25
1057038,5,"真没想到网上购物还这么有意思，在卖家的指导下我终于学会了网上购物，谢谢!",2018-07-31 21:04:29
1057038,5,"果断入手，上次错过一个新品就没货了，这个盖着特别舒服，大人中午休息盖也行，质量摸着不错。",2018-05-15 23:16:21
1057038,5,"活动价购买更实惠 颜色很淡雅 质地也挺舒适的 推荐！",2017-10-24 11:28:33
1057038,5,"早就想买了 一直等优惠 总算给我等到了 被子非常舒适 颜色也非常喜欢",2018-06-30 18:59:59
1057038,5,"挺好的还没有用，空调房再用。。。挺好的还没有用，空调房再用。。。",2018-06-23 20:26:25
1057038,5,"太喜欢<U+0001F618>了，面料柔软舒适透气，严选从来也没有让我失望过。谢谢",2018-07-12 13:59:07
1057038,5,"小小的被子，手感很舒服，中间填充薄薄软软的棉，空调里或春秋用来给小孩子用应该很不错，囤货中",2018-05-10 21:11:12
1057038,5,"柔软舒适，不过比我想象的要厚些，23度左右盖还是有点热。不过很喜欢这个小被子",2018-03-29 10:46:56
1057038,5,"非常不错非常不错非常不错非常不错非常不错非常不错非常不错非常不错非常不错非常不错",2018-05-08 22:16:54
1057038,5,"一入严选深似海，目前为止还没遇到不满意的地方。所有东西都物超所值。",2018-04-10 08:09:11
1057038,0,"包装很好，摸上去手感舒服，透气性不错，宝宝夏天当空调被盖非常合适，正是一直要找的这种材质，值得推荐。",2017-05-02 23:40:32
1057038,5,"非常好用 不薄不厚 适合空调里面给宝贝盖 网易值得信奈",2018-06-09 23:14:09
1057038,5,"质量很好，摸着很舒服。不算太薄，夏天的话可能有点厚了。",2018-05-14 14:12:52
1057038,5,"非常喜欢严选.严选品质在我心里很深很深的感情",2018-07-20 22:27:12
1057038,5,"晚上给孩子当空调被不错，接触皮肤的感觉挺好！",2018-08-17 14:35:30
1057038,5,"小被子摸起来很舒服，很喜欢。",2018-08-22 22:01:51
1057038,5,"太厚了！！给娃当垫被了",2018-08-22 09:55:57
1057038,5,"满意",2018-08-22 18:45:45
1057038,5,"确实有点小，就是个五六岁的小朋友",2018-08-19 20:52:46
1057038,5,"已经买第三回了，非常好用，严选的东西真的好的没话说，无可挑剔  如果有更大优惠就好了 每次买的停不下来 烧钱啊…………………………",2018-07-19 10:24:09
1057038,5,"柔软舒适～宝宝盖得舒服～",2018-08-20 08:57:26
1057038,5,"非常非常不错非常非常不错非常非常不错非常非常不错非常非常不错非常非常不错",2018-05-27 22:45:33
1057038,5,"质量不错，做工紧致，很满意的",2018-08-19 15:31:44
1057038,5,"略厚，材质舒服，大爱严选",2018-08-19 00:47:01
1057038,5,"这个被子好舒服，就是有点贵",2018-08-18 11:11:23
1057038,5,"麻织品很舒服",2017-08-28 10:42:20
1057038,5,"很好",2018-08-18 15:08:27
1057038,5,"好料",2018-08-17 12:59:04
1057038,5,"不错",2018-08-17 12:03:27
1057038,5,"很清新素雅的小被子喜欢",2017-08-27 09:55:00
1057038,5,"太小了不喜欢",2018-08-15 13:52:22
1057038,5,"回购!超级柔软。大人盖肚子也非常合适",2018-08-13 19:01:39
1057038,5,"这个产品质量不错！喜欢！",2018-08-14 13:05:04
1057038,5,"已经使用，不错。",2018-08-14 13:38:53
1057038,5,"很舒服。开空调盖会冷，夏天热的时候盖会热...但实在很舒服...",2018-05-22 15:00:46
1057038,5,"女朋友很喜欢哈哈",2018-08-06 16:32:02
1057038,5,"hao",2018-08-06 19:35:02
1057038,5,"客服很不错，反馈的问题很直接的解决，发货速度快，推荐购买。",2018-06-24 01:36:54
1057038,5,"好",2018-08-03 06:23:10
1057038,5,"买了两条，很舒适，喜欢，值得购买！",2018-08-01 21:03:53
1057038,5,"第三次购买了，质量没得说",2018-07-31 23:33:31
1057038,5,"太舒服了，建议出多种型号，大儿童也可以使用",2018-07-27 20:28:35
